area,perimeter,aspect_ratio,h_mean,s_mean,v_mean,h_std,s_std,v_std,label
14228.5,798.055908203125,0.8651685118675232,35.480045318603516,208.7940673828125,154.0994110107422,28.813467025756836,42.45578384399414,45.53146743774414,1
18153.0,541.7990112304688,1.116279125213623,47.18308639526367,120.26937866210938,156.8988494873047,35.83592224121094,53.45039749145508,56.47488784790039,1
43483.0,1269.75439453125,0.6807817816734314,27.958574295043945,208.92015075683594,104.88878631591797,21.488525390625,52.196754455566406,56.78313446044922,1
9719.0,589.9310302734375,1.0362318754196167,26.431438446044922,155.64031982421875,130.59075927734375,29.075088500976562,56.402591705322266,60.729671478271484,1
34175.0,736.62744140625,1.1193181276321411,24.273361206054688,130.54078674316406,164.19300842285156,21.03285026550293,48.04557418823242,53.13203430175781,1
203.0,117.45584106445312,0.7777777910232544,48.839508056640625,148.6155242919922,131.90652465820312,58.779178619384766,53.807716369628906,52.160518646240234,1
18694.0,674.0731811523438,1.0117647647857666,45.74069595336914,86.3214111328125,122.9212417602539,45.5005989074707,67.53114318847656,44.12501907348633,1
46029.0,2192.9990234375,1.0,13.20440673828125,106.51567077636719,123.57183837890625,14.30788516998291,52.61585998535156,46.60356140136719,1
13191.5,1354.801025390625,1.1336634159088135,36.22279357910156,174.56427001953125,173.19711303710938,24.308406829833984,81.66512298583984,66.09709930419922,1
1299.5,361.7228698730469,1.1964285373687744,32.80596923828125,104.76705932617188,123.19456481933594,27.418149948120117,54.46662902832031,68.37452697753906,1
1808.0,169.6568603515625,1.0,22.65960693359375,182.81301879882812,151.32540893554688,22.496976852416992,55.71468734741211,62.80405044555664,1
204.5,75.0710678100586,1.0,26.587499618530273,150.8574981689453,183.1125030517578,15.68701171875,27.275394439697266,50.540428161621094,1
13696.5,1079.6539306640625,1.265734314918518,37.67457580566406,129.36614990234375,139.26535034179688,29.725584030151367,55.18975067138672,65.82850646972656,1
597404.0,12937.783203125,1.7777777910232544,19.364948272705078,80.07300567626953,123.39473724365234,7.564968585968018,29.523916244506836,45.61914825439453,1
20974.0,1336.9747314453125,1.5116279125213623,29.009973526000977,158.83103942871094,134.2137908935547,32.168643951416016,41.02913284301758,59.067325592041016,1
639.5,219.01219177246094,0.5106382966041565,26.568262100219727,127.69769287109375,176.4583282470703,5.68941593170166,47.74650573730469,64.43669128417969,1
4914.0,333.4213562011719,0.9100000262260437,31.080768585205078,79.42890167236328,151.61669921875,42.308624267578125,59.733543395996094,79.03136444091797,1
